# Step NumNew Radius InverseSuccessRatio JumpsPerParticle SecPerParticle TotalRunTime
14490 10 2.17931 1 14 9.3e-05 0.911269
14500 10 2.17931 1.2 20.2 9.5e-05 0.912219
14510 10 2.17931 1.1 19.3 0.0001211 0.91343
14520 10 2.17963 1.2 19.3 0.0001395 0.914825
14530 10 2.17963 1 19.3 6.62e-05 0.915487
14540 10 2.17963 1.1 16.5 0.0001062 0.916549
14550 10 2.17963 1 19.6 5.34e-05 0.917083
14560 10 2.17963 1.1 20.1 0.0001353 0.918436
14570 10 2.17963 1.2 17.2 0.000176 0.920196
14580 10 2.17963 1.1 18.2 0.0001043 0.921239
14590 10 2.17963 1.2 20.8 0.0001297 0.922536
14600 10 2.17963 1.1 17.1 9.89e-05 0.923525
14610 10 2.17963 1 14.7 5.61e-05 0.924086
14620 10 2.17963 1.1 12.9 0.0001463 0.925549
14630 10 2.17963 1 15.5 9.82e-05 0.926531
14640 10 2.17963 1.2 19.7 0.0001205 0.927736
14650 10 2.17963 1.1 21.2 9.33e-05 0.928669
14660 10 2.17963 1.1 17.4 8.59e-05 0.929528
14670 10 2.1869 1 21.2 7.8e-05 0.930308
14680 10 2.19498 1.1 18.1 0.0001136 0.931444
14690 10 2.19527 1 11.6 4.73e-05 0.931917
14700 10 2.20203 1.1 12.7 6.62e-05 0.932579
14710 10 2.20203 1.1 14.2 0.000127 0.933849
14720 10 2.20203 1.1 14.7 0.0001096 0.934945
14730 10 2.20242 1.4 19 0.0001723 0.936668
14740 10 2.20242 1.2 20.9 0.0001299 0.937967
14750 10 2.20799 1 15 6.74e-05 0.938641
14760 10 2.21582 1.2 19.2 0.0001708 0.940349
14770 10 2.21582 1.2 15.4 0.0001365 0.941714
14780 10 2.21582 1 15 5.3e-05 0.942244
14790 10 2.21582 1 14.2 3.72e-05 0.942616
14800 10 2.21582 1 14.4 5.74e-05 0.94319
14810 10 2.21582 1 18.4 0.0001224 0.944414
14820 10 2.21731 1.2 18.1 0.0001033 0.945447
14830 10 2.22452 1 18.6 6.95e-05 0.946142
14840 10 2.22452 1.1 16.2 0.00016 0.947742
14850 10 2.22452 1.1 22.4 0.0001437 0.949179
14860 10 2.22452 1 19.3 9.19e-05 0.950098
14870 10 2.22452 1 14.3 5.73e-05 0.950671
14880 10 2.22994 1 28.4 0.000121 0.951881
14890 10 2.22994 1.2 24 0.0001798 0.953679
14900 10 2.22994 1.2 14.9 0.0001213 0.954892
14910 10 2.23118 1 13.5 5.06e-05 0.955398
14920 10 2.23118 1.2 18.1 0.0001683 0.957081
14930 10 2.23463 1.1 16.6 0.0001178 0.958259
14940 10 2.24049 1.3 15.4 0.0001435 0.959694
14950 10 2.24049 1.1 20.8 8.25e-05 0.960519
14960 10 2.24049 1.3 16.3 0.0002221 0.96274
14970 10 2.24049 1.1 16.6 0.0001638 0.964378
14980 10 2.24049 1 11.3 4.38e-05 0.964816
14990 10 2.24049 1 20 0.0001636 0.966452
15000 10 2.24049 1.5 25.5 0.0002252 0.968704
15010 10 2.24049 1.2 19.3 0.0001045 0.969749
15020 10 2.24049 1.1 22.6 9.78e-05 0.970727
15030 10 2.24049 1 16.6 6.21e-05 0.971348
15040 10 2.24883 1.2 26.3 0.0001758 0.973106
15050 10 2.24883 1 11.5 5.67e-05 0.973673
15060 10 2.24883 1 22.8 9.94e-05 0.974667
15070 10 2.24883 1 14.4 6.08e-05 0.975275
15080 10 2.24883 1.2 17.6 0.0001255 0.97653
15090 10 2.24883 1.4 18.7 0.0001946 0.978476
15100 10 2.25368 1 13.1 4.97e-05 0.978973
15110 10 2.25368 1.1 14.9 0.0001565 0.980538
15120 10 2.25368 1 14.8 4.89e-05 0.981027
15130 10 2.25368 1 12.2 4.72e-05 0.981499
15140 10 2.25368 1 15.4 5.86e-05 0.982085
15150 10 2.26066 1.2 23.6 0.0001422 0.983507
15160 10 2.26066 1.2 15.8 0.0001627 0.985134
15170 10 2.26066 1.1 19.9 0.0001642 0.986776
15180 10 2.26066 1.2 18.8 0.0001595 0.988371
15190 10 2.26066 1.1 19.4 0.0001464 0.989835
15200 10 2.26066 1.2 20.3 0.000175 0.991585
15210 10 2.26658 1 14.3 0.0002341 0.993926
15220 10 2.26658 1.1 15.4 0.0001502 0.995428
15230 10 2.26658 1.2 23.3 0.0002289 0.997717
15240 10 2.26658 1.1 14 0.0001651 0.999368
15250 10 2.26658 1.1 15.7 9.94e-05 1.00036
15260 10 2.26658 1.2 26.4 0.0001364 1.00173
15270 10 2.27555 1.1 29.3 0.0001653 1.00338
15280 10 2.27555 1 18.2 0.0001183 1.00456
15290 10 2.27555 1.1 16.9 9.43e-05 1.00551
15300 10 2.27555 1 17.5 7.42e-05 1.00625
15310 10 2.27559 1 12.4 5.54e-05 1.0068
15320 10 2.27559 1.2 16.9 0.0001736 1.00854
15330 10 2.2816 1.2 19.3 0.0001648 1.01019
15340 10 2.2816 1.1 20.4 0.0001274 1.01146
15350 10 2.2816 1.1 12.8 0.0001298 1.01276
15360 10 2.2816 1 22.8 9.28e-05 1.01369
15370 10 2.28372 1.1 20.6 0.0001455 1.01514
15380 10 2.29311 1 10.7 7.47e-05 1.01589
15390 10 2.29311 1.1 18.6 0.0001526 1.01741
15400 10 2.29311 1.1 16.5 9.95e-05 1.01841
15410 10 2.29311 1.4 25.9 0.0002426 1.02083
15420 10 2.29311 1 19.7 6.48e-05 1.02148
15430 10 2.29311 1 24.2 0.0001138 1.02262
15440 10 2.29933 1 18.7 8.33e-05 1.02345
15450 10 2.29933 1.2 16.8 0.000207 1.02552
15460 10 2.29933 1.1 15.7 0.000152 1.02704
15470 10 2.29933 1.1 21.7 0.0001013 1.02806
15480 10 2.29933 1 18.8 4.14e-05 1.02847
15490 10 2.29933 1 21.8 5.64e-05 1.02903
15500 10 2.29933 1 13.5 4.77e-05 1.02951
15510 10 2.29933 1 10.6 5.43e-05 1.03005
15520 10 2.30783 1.1 19.7 0.0001063 1.03112
15530 10 2.30783 1.1 12 0.0001095 1.03221
15540 10 2.30783 1.1 16.4 0.0001221 1.03343
15550 10 2.30783 1.1 12.9 0.0001047 1.03448
15560 10 2.30783 1 19.7 6.01e-05 1.03508
15570 10 2.30783 1 19.5 0.0001458 1.03654
15580 10 2.31678 1.1 17.3 0.000132 1.03786
15590 10 2.31678 1 20.7 0.0001022 1.03888
15600 10 2.31678 1.1 18.4 9.3e-05 1.03981
15610 10 2.31678 1 16.6 8.91e-05 1.0407
15620 10 2.31678 1.2 22.8 0.0001368 1.04207
15630 10 2.31678 1 15.2 6.92e-05 1.04276
15640 10 2.31678 1.2 21.6 0.000199 1.04475
15650 10 2.31678 1 14.3 6.91e-05 1.04544
15660 10 2.31678 1.1 19.2 0.0001128 1.04657
15670 10 2.31678 1.1 25.6 0.0001847 1.04842
15680 10 2.31678 1 17 0.0001129 1.04955
15690 10 2.31678 1.1 19 0.0001057 1.0506
15700 10 2.31678 1 16.2 7.07e-05 1.05131
15710 10 2.31678 1.1 19.1 0.0001676 1.05299
15720 10 2.31678 1.1 12.9 6.81e-05 1.05367
15730 10 2.31678 1.2 26.8 0.0002111 1.05578
15740 10 2.31678 1.2 19.8 0.0001838 1.05762
15750 10 2.3256 1.4 22.9 0.0002239 1.05986
15760 10 2.3256 1.2 20.7 0.0001595 1.06145
15770 10 2.3256 1.1 19 8.71e-05 1.06232
15780 10 2.3256 1.1 16 0.0001196 1.06352
15790 10 2.3256 1.1 21.2 0.0001073 1.06459
15800 10 2.3256 1.1 14.5 9.84e-05 1.06558
15810 10 2.3256 1.1 17.5 9.25e-05 1.0665
15820 10 2.33328 1.1 11.8 0.0001518 1.06802
15830 10 2.33328 1.1 15.7 0.000119 1.06921
15840 10 2.33328 1.2 17.9 0.0001593 1.0708
15850 10 2.33328 1.3 18.6 0.0002127 1.07293
15860 10 2.33328 1.1 24.7 9.67e-05 1.0739
15870 10 2.33328 1.1 12.3 0.0001536 1.07543
15880 10 2.33328 1.2 14 0.0001855 1.07729
15890 10 2.34122 1 14.8 4.73e-05 1.07776
15900 10 2.34122 1 20.9 7.17e-05 1.07848
15910 10 2.34122 1 16.4 5.1e-05 1.07899
15920 10 2.34122 1.1 14.4 0.0001509 1.0805
15930 10 2.34982 1.2 16.1 9.38e-05 1.08143
15940 10 2.34982 1.1 22.5 0.0001371 1.0828
15950 10 2.34982 1.1 18.7 6.54e-05 1.08346
15960 10 2.34982 1.1 18.1 0.0001179 1.08464
15970 10 2.34982 1 16.9 0.0001359 1.086
15980 10 2.34982 1.1 25.7 0.0001819 1.08782
15990 10 2.34982 1.2 18.7 0.0002015 1.08983
16000 10 2.34982 1 19.4 0.0001392 1.09122
16010 10 2.34982 1.2 30.2 0.0001958 1.09318
16020 10 2.34982 1.3 24.6 0.0001734 1.09491
16030 10 2.34982 1.3 20.4 0.0001987 1.0969
16040 10 2.34982 1.1 16.8 0.0001744 1.09865
16050 10 2.34982 1 21 6.6e-05 1.09931
16060 10 2.34982 1 22.3 0.0001117 1.10042
16070 10 2.34982 1.1 16 0.0001218 1.10164
16080 10 2.34982 1 19.4 8.13e-05 1.10245
16090 10 2.34982 1.1 20.1 0.0001329 1.10378
16100 10 2.34982 1.2 19.9 0.000138 1.10516
16110 10 2.34982 1.3 23.4 0.0002652 1.10781
16120 10 2.34982 1.2 20.5 0.0001622 1.10944
16130 10 2.34982 1.1 18.3 9.13e-05 1.11035
16140 10 2.3539 1.2 21.4 0.0001493 1.11184
16150 10 2.3539 1 17.9 5.97e-05 1.11244
16160 10 2.3539 1 14.6 6.57e-05 1.1131
16170 10 2.36159 1.2 17.2 0.0001491 1.11459
16180 10 2.36159 1.2 19.7 0.0001714 1.1163
16190 10 2.36159 1.1 18 0.0001371 1.11767
16200 10 2.36159 1 27.6 9.32e-05 1.1186
16210 10 2.3703 1.1 22.2 0.0001365 1.11997
16220 10 2.3703 1.1 22.6 0.0001769 1.12174
16230 10 2.3703 1.2 13.8 0.0002045 1.12378
16240 10 2.3703 1 17.1 6.99e-05 1.12448
16250 10 2.3703 1 13.7 9.23e-05 1.12541
16260 10 2.3703 1.1 26.1 0.0001788 1.12719
16270 10 2.3703 1.1 24.1 0.0001968 1.12916
16280 10 2.3703 1.2 21.1 8.56e-05 1.13002
16290 10 2.3703 1 16.6 9.3e-05 1.13095
16300 10 2.3703 1 16.8 7.46e-05 1.13169
16310 10 2.3703 1 16.3 6.3e-05 1.13232
16320 10 2.37726 1.1 16.3 0.0001102 1.13343
16330 10 2.37726 1 22.7 0.000115 1.13458
16340 10 2.37726 1.1 15.1 0.000105 1.13563
16350 10 2.37726 1.3 17.8 0.0002223 1.13785
16360 10 2.37726 1.1 18.6 0.0001639 1.13949
16370 10 2.37726 1.1 16.2 0.000132 1.14081
16380 10 2.37726 1.2 19.9 0.0001441 1.14225
16390 10 2.37726 1 14.6 5.37e-05 1.14279
16400 10 2.37965 1 19.3 0.0001263 1.14405
16410 10 2.37965 1.3 31 0.0002058 1.14611
16420 10 2.37965 1.1 20 0.0001028 1.14713
16430 10 2.37965 1 13.4 6.42e-05 1.14778
16440 10 2.37965 1 16.6 5.36e-05 1.14831
16450 10 2.37965 1 21.8 8.44e-05 1.14916
16460 10 2.3846 1.1 22.9 0.0001412 1.15057
16470 10 2.3846 1.4 20.8 0.000226 1.15283
16480 10 2.3846 1 15 6.41e-05 1.15347
16490 10 2.3846 1.1 13.9 0.0001844 1.15531
16500 10 2.38994 1.1 28.8 0.0002686 1.158
16510 10 2.39249 1 15.1 8.95e-05 1.15889
16520 10 2.39475 1.1 22.5 0.0001381 1.16028
16530 10 2.39475 1.2 21 0.0002052 1.16233
16540 10 2.39475 1.2 19.7 0.0001295 1.16362
16550 10 2.39475 1 27.1 0.0001166 1.16479
16560 10 2.39475 1 21.6 0.0001205 1.16599
16570 10 2.39475 1.3 22.7 0.0002379 1.16837
16580 10 2.39475 1 14.6 6.78e-05 1.16905
16590 10 2.39475 1.4 19.9 0.0002102 1.17115
16600 10 2.39475 1.2 17.2 0.0001013 1.17217
16610 10 2.39475 1.3 23.8 0.0002057 1.17422
16620 10 2.39475 1 22 8.35e-05 1.17506
16630 10 2.39475 1 12.4 6.51e-05 1.17571
16640 10 2.4015 1.1 19.7 0.0001572 1.17728
16650 10 2.4015 1.1 23.9 0.0001028 1.17831
16660 10 2.4015 1 17 0.0001127 1.17944
16670 10 2.4015 1.1 20.8 7.33e-05 1.18017
16680 10 2.4015 1.1 25.4 0.0001243 1.18141
16690 10 2.4015 1.2 18.2 0.0001617 1.18303
16700 10 2.4015 1 20.8 9.94e-05 1.18402
16710 10 2.4015 1 14.9 6.1e-05 1.18463
16720 10 2.4015 1.1 18.8 0.0001009 1.18564
16730 10 2.4015 1.1 18 0.0001003 1.18664
16740 10 2.4015 1.1 17.5 0.0001718 1.18836
16750 10 2.4015 1.1 20.1 7.38e-05 1.1891
16760 10 2.4015 1 12.3 6.88e-05 1.18979
16770 10 2.4015 1 19.8 0.0001186 1.19097
16780 10 2.4015 1.1 16.1 0.0001067 1.19204
16790 10 2.4015 1.2 20.8 0.0001747 1.19379
16800 10 2.4015 1 19.2 6.26e-05 1.19441
16810 10 2.4015 1.2 20.1 0.0001803 1.19622
16820 10 2.4015 1 22.5 7.52e-05 1.19697
16830 10 2.40955 1 17 5.34e-05 1.1975
16840 10 2.40955 1 20.8 8.77e-05 1.19838
16850 10 2.41173 1 13.1 4.24e-05 1.1988
16860 10 2.41173 1.2 20.1 0.0001947 1.20075
16870 10 2.41173 1 16.9 0.0001281 1.20203
16880 10 2.41173 1.2 16.7 0.0001598 1.20363
16890 10 2.41173 1.2 19.8 0.0002264 1.20589
16900 10 2.41173 1.1 14.6 0.0001504 1.2074
16910 10 2.41173 1.1 13.3 0.0001245 1.20864
16920 10 2.41173 1.3 19.7 0.000223 1.21087
16930 10 2.41173 1.2 21.1 0.0001973 1.21285
16940 10 2.41973 1 13.9 8.94e-05 1.21374
16950 10 2.41973 1.1 20.8 0.0001621 1.21536
16960 10 2.41973 1 11.1 0.0001279 1.21664
16970 10 2.41973 1.1 20.6 0.0001828 1.21847
16980 10 2.41973 1.1 18.8 8.78e-05 1.21935
16990 10 2.41973 1 19.7 9.68e-05 1.22031
17000 10 2.42882 1.4 24.9 0.0002483 1.2228
17010 10 2.42882 1.2 21 0.0001931 1.22473
17020 10 2.42882 1.1 18.6 9.9e-05 1.22572
17030 10 2.42882 1 14.3 8e-05 1.22652
17040 10 2.42882 1 10.7 4.58e-05 1.22698
17050 10 2.42882 1.2 22.1 0.0001502 1.22848
17060 10 2.42882 1.1 20.6 0.0001693 1.23017
17070 10 2.42882 1 12.8 7.33e-05 1.2309
17080 10 2.42882 1.2 20 0.0001356 1.23226
17090 10 2.42882 1.1 19.9 0.0001419 1.23368
17100 10 2.42882 1.3 16.8 0.0002107 1.23579
17110 10 2.42882 1 13.6 5.41e-05 1.23633
17120 10 2.42882 1 13.3 7.91e-05 1.23712
17130 10 2.42882 1 18.8 9.67e-05 1.23808
17140 10 2.42882 1 13.5 0.0001416 1.2395
17150 10 2.43738 1.2 20.1 0.0001125 1.24063
17160 10 2.43738 1.1 21.5 0.0001435 1.24206
17170 10 2.43738 1.1 15.1 0.0001125 1.24319
17180 10 2.43738 1.1 14.6 0.0001632 1.24482
17190 10 2.43738 1 24.3 7.35e-05 1.24555
17200 10 2.43738 1.2 19.1 0.0001219 1.24677
17210 10 2.43738 1 20.2 7.47e-05 1.24752
17220 10 2.43738 1.1 20.6 0.0001163 1.24868
17230 10 2.43738 1.1 19.6 0.0001409 1.25009
17240 10 2.43738 1.2 13 0.0001068 1.25116
17250 10 2.43738 1.1 19.9 0.0001925 1.25308
17260 10 2.43738 1.1 18.1 0.0001057 1.25414
17270 10 2.43738 1.3 16 0.0002287 1.25643
17280 10 2.43738 1.1 20.2 0.0001452 1.25788
17290 10 2.43738 1.1 16.2 7.86e-05 1.25867
17300 10 2.43738 1.1 20.3 0.0001715 1.26038
17310 10 2.44432 1.2 18.7 0.0001679 1.26206
17320 10 2.44432 1.2 19.3 0.0001879 1.26394
17330 10 2.44623 1.2 19.4 0.0002078 1.26602
17340 10 2.44623 1.1 19.2 0.00011 1.26712
17350 10 2.44986 1.3 18.7 0.0001267 1.26838
17360 10 2.44986 1 18.6 7.08e-05 1.26909
17370 10 2.44986 1 14.3 7.42e-05 1.26983
17380 10 2.45095 1.1 21.7 7.15e-05 1.27055
17390 10 2.45095 1 17.7 8.71e-05 1.27142
17400 10 2.45095 1 10.1 5.36e-05 1.27196
17410 10 2.45095 1.1 13.6 0.0001136 1.27309
17420 10 2.45095 1.2 16.4 0.0001213 1.27431
17430 10 2.45095 1.1 15.6 0.0001962 1.27627
17440 10 2.45095 1.5 20.9 0.0001995 1.27826
17450 10 2.45647 1.1 19.2 7.97e-05 1.27906
17460 10 2.45647 1.1 19.5 0.0001561 1.28062
17470 10 2.45647 1 13 6.18e-05 1.28124
17480 10 2.45647 1.1 19.9 0.0002382 1.28362
17490 10 2.46569 1.1 23 0.0001863 1.28548
17500 10 2.46569 1 17.4 0.0001716 1.2872
17510 10 2.46569 1.1 17.7 7.19e-05 1.28792
17520 10 2.46569 1 21 7.8e-05 1.2887
17530 10 2.46569 1.1 17.9 0.0002112 1.29081
17540 10 2.47167 1 17.3 6.74e-05 1.29148
17550 10 2.47167 1 16.2 0.0001621 1.29311
17560 10 2.476 1.3 19.5 0.000229 1.2954
17570 10 2.476 1.1 17.4 0.0001418 1.29681
17580 10 2.476 1 16.3 7.58e-05 1.29757
17590 10 2.476 1 20 0.0001064 1.29863
17600 10 2.476 1.3 20.6 0.0001845 1.30048
17610 10 2.47978 1.2 14.9 0.0002145 1.30263
17620 10 2.47978 1 18.8 6.08e-05 1.30323
17630 10 2.47978 1.1 23.5 0.0001069 1.3043
17640 10 2.47978 1.2 15.8 0.0001755 1.30606
17650 10 2.47978 1.1 22 0.0002076 1.30813
17660 10 2.47978 1 15.1 5.51e-05 1.30868
17670 10 2.47978 1 21.5 7.47e-05 1.30943
17680 10 2.47978 1.1 24.4 9.64e-05 1.31039
17690 10 2.47978 1.2 17.9 0.0001951 1.31235
17700 10 2.47978 1 14.9 0.0001382 1.31373
17710 10 2.47978 1.2 18.4 0.0001951 1.31568
17720 10 2.47978 1 19.9 0.0001067 1.31675
17730 10 2.47978 1 17.4 6.88e-05 1.31743
17740 10 2.47978 1 17 0.000103 1.31846
17750 10 2.47978 1.3 17.1 0.0002168 1.32063
17760 10 2.47978 1 22.2 0.0001663 1.32229
17770 10 2.48379 1 21.5 8.14e-05 1.32311
17780 10 2.48379 1.2 20.5 0.00012 1.32431
17790 10 2.48379 1.1 23.7 0.0001698 1.32601
17800 10 2.49287 1 17.2 7e-05 1.32671
17810 10 2.50148 1.1 21.4 0.0001643 1.32835
17820 10 2.5077 1.1 19.6 0.0001874 1.33022
17830 10 2.5077 1 20.1 5.57e-05 1.33078
17840 10 2.5077 1 13.5 0.0001055 1.33184
17850 10 2.5077 1.3 19 0.0002921 1.33476
17860 10 2.5077 1.2 17.4 0.0002551 1.33731
17870 10 2.5077 1.1 18.9 0.0001765 1.33907
17880 10 2.5097 1.1 15.8 0.0001534 1.34061
17890 10 2.5097 1.1 16.4 0.0001203 1.34181
17900 10 2.5097 1.2 14.5 0.0001596 1.34341
17910 10 2.5097 1 14.4 6.95e-05 1.3441
17920 10 2.5097 1.1 17.1 0.0001349 1.34545
17930 10 2.5097 1.1 17.5 0.0001479 1.34693
17940 10 2.5097 1.1 20.2 0.0002056 1.34898
17950 10 2.5157 1.2 19.7 8.53e-05 1.34984
17960 10 2.5157 1 20.3 7.96e-05 1.35063
17970 10 2.5157 1.1 15.4 0.000165 1.35228
17980 10 2.5157 1 18.5 6.39e-05 1.35292
17990 10 2.5157 1 14.7 8.49e-05 1.35377
18000 10 2.5157 1.1 19.4 0.0002253 1.35603
18010 10 2.5221 1.1 14.9 0.000188 1.35791
18020 10 2.5221 1.1 15.9 8.72e-05 1.35878
18030 10 2.5221 1.1 20.2 0.0001322 1.3601
18040 10 2.5221 1 18 9.98e-05 1.3611
18050 10 2.5221 1.1 13 0.0001476 1.36257
18060 10 2.5221 1.1 19 0.0001361 1.36393
18070 10 2.5221 1.2 20.9 0.0002321 1.36626
18080 10 2.5221 1.1 15.2 0.000159 1.36785
18090 10 2.5221 1 17.2 6.66e-05 1.36851
18100 10 2.5221 1.1 19.6 0.000139 1.3699
18110 10 2.5221 1 14.1 7.92e-05 1.37069
18120 10 2.53039 1.2 20.9 0.0001992 1.37269
18130 10 2.53039 1.1 19.6 0.0001032 1.37372
18140 10 2.53039 1 21.1 0.0001117 1.37483
18150 10 2.53039 1 14.4 0.0001626 1.37646
18160 10 2.53039 1 20.7 0.0001172 1.37763
18170 10 2.53726 1 15.3 9.03e-05 1.37854
18180 10 2.53726 1 17.5 0.0001028 1.37956
18190 10 2.53726 1 18.4 0.000109 1.38065
18200 10 2.53726 1 10 4.24e-05 1.38108
18210 10 2.53726 1 24.7 8.04e-05 1.38188
18220 10 2.53726 1.2 19.3 0.000216 1.38404
18230 10 2.53726 1.1 15.4 0.0001797 1.38584
18240 10 2.53726 1 13.3 8.56e-05 1.38669
18250 10 2.54518 1.2 20 0.0001986 1.38868
18260 10 2.54518 1 12.4 5.55e-05 1.38924
18270 10 2.54518 1.3 21 0.0003107 1.39234
18280 10 2.54518 1 17.2 9.09e-05 1.39325
18290 10 2.54518 1 14.2 5.46e-05 1.3938
18300 10 2.54518 1.2 22.1 0.0001302 1.3951
18310 10 2.54518 1.2 19 0.000198 1.39708
18320 10 2.54518 1.3 18.7 0.0001932 1.39901
18330 10 2.54518 1 20 7.03e-05 1.39971
18340 10 2.54518 1.1 20.2 8.3e-05 1.40054
18350 10 2.54518 1.2 26.1 0.0002217 1.40276
18360 10 2.54518 1.1 17.7 0.0001782 1.40454
18370 10 2.54518 1 16.7 7.69e-05 1.40531
18380 10 2.54518 1.1 14.6 0.000225 1.40756
18390 10 2.54518 1 21.2 0.0001005 1.40857
18400 10 2.5511 1 15.1 7.87e-05 1.40935
18410 10 2.5511 1.4 21.3 0.0001589 1.41094
18420 10 2.5511 1 12.4 7.03e-05 1.41165
18430 10 2.5511 1.1 22.8 0.0001524 1.41317
18440 10 2.5511 1.1 22.4 0.0001249 1.41442
18450 10 2.5511 1 16.9 5.73e-05 1.41499
18460 10 2.5511 1.1 21.3 0.0002078 1.41707
18470 10 2.5511 1.1 23.1 0.0001091 1.41816
18480 10 2.5511 1.1 16.1 0.0001441 1.4196
18490 10 2.5511 1 17.2 9.33e-05 1.42054
18500 10 2.5511 1.2 22.4 0.00024 1.42294
18510 10 2.5511 1.2 23.9 0.0001778 1.42471
18520 10 2.5511 1.2 20.9 0.000233 1.42704
18530 10 2.5511 1.1 24.6 0.0001913 1.42896
18540 10 2.5511 1 16.2 0.0001044 1.43
18550 10 2.5511 1 20.5 7.86e-05 1.43079
18560 10 2.5511 1.2 21.6 0.000245 1.43324
18570 10 2.5511 1.4 29.6 0.0001519 1.43476
18580 10 2.5511 1.2 14.1 0.0001402 1.43616
18590 10 2.5511 1.1 18.4 0.0001746 1.4379
18600 10 2.5511 1.1 18.2 0.0001526 1.43943
18610 10 2.5511 1.4 13.4 0.0002777 1.44221
18620 10 2.5511 1 16.9 0.0001027 1.44323
18630 10 2.5511 1.1 20.9 0.0001786 1.44502
18640 10 2.5511 1.1 11.1 7.7e-05 1.44579
18650 10 2.5511 1.1 20.4 6.96e-05 1.44649
18660 10 2.5511 1 15.7 6.99e-05 1.44718
18670 10 2.5511 1.3 19.8 0.0002716 1.4499
18680 10 2.5511 1.2 18 0.0002716 1.45262
18690 10 2.5511 1.1 16.6 0.0001788 1.4544
18700 10 2.5511 1 29.1 7.32e-05 1.45514
18710 10 2.5511 1.1 18.4 9.11e-05 1.45605
18720 10 2.5511 1.1 14.3 0.0001896 1.45794
18730 10 2.5511 1 13.4 4.64e-05 1.45841
18740 10 2.5511 1.4 22.6 0.0002094 1.4605
18750 10 2.55331 1.1 12.1 0.0001667 1.46217
18760 10 2.55331 1.3 25.5 0.0002495 1.46466
18770 10 2.55331 1.1 12.8 7.95e-05 1.46546
18780 10 2.55331 1.3 18.3 0.000116 1.46662
18790 10 2.55331 1.1 19.5 0.0001621 1.46824
18800 10 2.55331 1.1 21.9 0.0002339 1.47058
18810 10 2.55331 1.1 24.5 0.0002238 1.47282
18820 10 2.55331 1.1 18.9 0.0001391 1.47421
18830 10 2.55331 1 19.3 8.92e-05 1.4751
18840 10 2.55331 1.3 21.1 0.0002044 1.47714
18850 10 2.55331 1.1 17.4 0.000171 1.47885
18860 10 2.55331 1.1 15.6 0.0002316 1.48117
18870 10 2.55331 1.2 15.9 0.0002236 1.48341
18880 10 2.55331 1.2 20.5 0.0002345 1.48575
18890 10 2.55331 1.1 25.5 0.0001141 1.48689
18900 10 2.55331 1.1 25.1 0.0001388 1.48828
18910 10 2.55331 1 16.2 5.64e-05 1.48884
18920 10 2.55331 1 16.4 7.23e-05 1.48957
18930 10 2.55331 1.2 13.1 0.0001876 1.49144
18940 10 2.55331 1 12 5.35e-05 1.49198
18950 10 2.55331 1.2 23.7 0.0002046 1.49402
18960 10 2.55722 1.2 17.5 0.0001741 1.49576
18970 10 2.55722 1 16.2 6.26e-05 1.49639
18980 10 2.55722 1 12.3 5.99e-05 1.49699
18990 10 2.55722 1 24.7 7.98e-05 1.49779
19000 10 2.55722 1.3 23.6 0.0002059 1.49985
19010 10 2.55722 1.1 19.5 0.0001796 1.50164
19020 10 2.55722 1.1 24.7 0.0001021 1.50266
19030 10 2.55722 1.2 20.2 0.0002045 1.50471
19040 10 2.55722 1.1 15.1 0.0001437 1.50615
19050 10 2.56101 1.2 22.3 0.0001591 1.50774
19060 10 2.56101 1 14.8 8.89e-05 1.50862
19070 10 2.56101 1.2 20.1 0.0002428 1.51105
19080 10 2.56101 1.3 24 0.0003008 1.51406
19090 10 2.56101 1.2 16.8 0.0002016 1.51608
19100 10 2.56101 1 12.9 6.28e-05 1.5167
19110 10 2.56101 1 18.2 6.7e-05 1.51737
19120 10 2.56101 1 11.8 6.09e-05 1.51798
19130 10 2.56101 1.3 23.7 0.0002914 1.5209
19140 10 2.56101 1 20.6 6.69e-05 1.52157
19150 10 2.56611 1.1 20.1 0.0002446 1.52401
19160 10 2.56611 1 14.8 6.02e-05 1.52462
19170 10 2.57285 1 18.6 8.83e-05 1.5255
19180 10 2.57285 1.1 15.6 0.0001504 1.527
19190 10 2.57285 1.4 22 0.000206 1.52906
19200 10 2.57285 1.1 22.9 9.45e-05 1.53001
19210 10 2.57285 1 16.3 6.85e-05 1.53069
19220 10 2.57285 1.4 20.6 0.0002444 1.53314
19230 10 2.58223 1.3 13.7 0.0002235 1.53537
19240 10 2.58223 1.2 19.7 0.0002255 1.53763
19250 10 2.58223 1.1 20.1 0.0001828 1.53945
19260 10 2.58223 1.1 20.6 0.0001392 1.54085
19270 10 2.58223 1.2 24.1 0.0002641 1.54349
19280 10 2.59132 1 29.5 0.0001011 1.5445
19290 10 2.59839 1.2 20.7 0.0002345 1.54684
19300 10 2.59839 1 13.8 7.34e-05 1.54758
19310 10 2.59839 1.2 23.2 0.0002521 1.5501
19320 10 2.59839 1.1 16.6 7.21e-05 1.55082
19330 10 2.59839 1 25.7 0.0001738 1.55256
19340 10 2.59839 1.3 28.6 0.000283 1.55539
19350 10 2.59839 1 16.8 7.99e-05 1.55619
19360 10 2.59839 1.1 15.9 9.85e-05 1.55717
19370 10 2.59839 1.1 16.8 0.0001454 1.55862
19380 10 2.59839 1.2 24.9 0.0002273 1.5609
19390 10 2.59839 1.3 22.1 0.0001314 1.56221
19400 10 2.60611 1 13.9 5.82e-05 1.56279
